V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,cond,pid,pcode,Q22,happy,Q63,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,tol1,tol2,tol3,tol4,tol5,obese1,obese2,obese3,obese4,obese5,obese6,obese7,obese8,obese9,obese10,obese11,obese12,obese13,obese14,obese15,Q89,wealthatt1,wealthatt2,wealthatt3,wealthatt4,finsit1,finsit2,finsit3,finsit4,finsit5,finsit6,finsit7,finsit8,finsit9,finsit10,finsit11,finsit12,finsit13,finsit14,finsit15,crime1,crime2,crime3,crime4,crime5,crime6,crime7,crime8,crime9,crime10,crime11,crime12,causeineq1,causeineq2,causeineq3,causeineq4,causeineq5,causeineq6,causeineq7,causeineq8,causeineq9,causeineq10,causeineq11,causeineq12,causal1,causal2,causal3,causal4,causal5,causal6,redist1,redist2,redist3,redist4,merit1,merit2,merit3,merit4,merit5,merit6,gender,age,ethnicity,major,income,ideology,soc.iss,econ.iss,partyid,time
R_3spMWtcNvmT7HEq,Default Response Set,Anonymous,,,142.58.41.232,0,16/11/2017 12:45,16/11/2017 13:21,1,1,192,89755,1,51,1,3,7,4,1,6,1,1,4,1,6,4,4,1,2,7,1,4,5,1,4,4,4,2,2,2,1,4,2,3,1,7,7,7,1,1,5,5,2,3,2,4,4,3,6,6,5,4,5,3,5,1,2,3,5,4,5,5,4,5,5,6,5,5,3,7,2,5,1,6,3,5,2,2,5,3,4,2,1,2,2,1,5,4,5,5,5,4,5,5,4,3,4,4,4,3,4,3,3,2,2,4,4,3,3,4,2,1,1,2,1,2,20,caucasian,criminology,15,1,1,1,1,1
R_1DUcth1XPnH8Iyn,Default Response Set,Anonymous,,,142.58.41.232,0,20/11/2017 10:25,20/11/2017 10:45,1,2,193,28887,1,35,1,4,5,3,4,5,4,5,5,2,5,5,4,2,2,3,5,4,4,3,3,4,2,2,3,2,5,3,2,4,2,6,5,6,4,3,5,4,4,5,4,5,5,5,5,5,5,6,4,4,6,1,4,3,4,4,5,5,4,3,5,3,5,5,4,4,4,5,3,3,4,4,3,5,5,4,5,4,4,4,3,2,5,2,4,3,3,3,4,3,4,2,4,3,4,2,6,4,6,2,4,3,3,2,3,6,6,6,5,5,5,1,19,Indian,Arts-Undeclared,9,4,4,4,1,1
R_UamZVIdCj7MGTwB,Default Response Set,Anonymous,,,142.58.41.202,0,20/11/2017 10:41,20/11/2017 11:47,1,1,194,79486,1,50,1,6,6,4,3,4,3,4,4,3,4,4,3,3,4,5,5,4,4,5,4,5,4,2,5,4,3,5,4,6,3,6,5,5,3,2,3,5,4,4,4,4,4,4,4,5,5,5,4,4,5,1,3,4,3,3,6,6,5,4,5,6,6,5,5,6,5,5,4,5,5,5,4,4,5,3,4,4,4,5,5,3,3,4,3,3,3,4,3,4,4,4,4,4,4,4,5,4,3,5,4,3,4,3,3,5,5,4,4,4,4,1,19,INDIAN,BIOMEDICAL PHYSIOLOGY,8,5,4,4,2,1
R_1DOsA0mdKowAy54,Default Response Set,Anonymous,,,142.58.41.232,0,20/11/2017 10:45,20/11/2017 11:26,1,1,195,88386,1,50,1,5,5,3,3,4,3,2,3,1,4,2,2,2,2,6,2,4,4,2,2,4,3,2,4,4,3,4,4,4,3,6,5,6,2,2,4,4,3,4,4,2,5,4,6,4,3,6,4,3,5,1,2,2,4,4,5,5,4,5,5,5,6,5,4,4,4,5,3,5,4,4,3,5,5,4,2,3,2,3,4,1,5,3,4,4,4,4,3,4,3,4,3,3,4,2,5,2,6,2,4,4,4,2,2,4,4,3,2,3,4,2,18,Caucasian ,Behavioural Neuroscience,7,3,2,3,1,1
R_3lX1aJtKQrCrlCj,Default Response Set,Anonymous,,,142.58.41.232,0,20/11/2017 11:26,20/11/2017 11:39,1,2,196,76802,1,40,1,4,6,5,2,4,3,3,4,2,5,4,2,3,4,5,2,3,5,3,5,4,5,3,4,3,1,4,4,6,3,5,6,6,4,1,4,5,4,4,3,5,5,5,3,6,6,6,2,5,5,1,3,3,4,4,6,7,6,5,6,7,7,5,7,4,7,5,1,6,7,6,7,6,6,5,6,4,4,5,5,5,7,4,5,5,4,5,5,5,4,5,5,5,5,2,7,4,7,1,5,4,3,3,4,7,7,3,4,5,5,2,18,Indian,Business,3,2,2,1,1,1
R_2uNVrBwlhlGu1NG,Default Response Set,Anonymous,,,142.58.41.232,0,20/11/2017 11:40,20/11/2017 12:03,1,2,197,89452,1,75,1,5,6,2,3,5,3,4,3,3,5,3,4,2,3,5,4,4,4,3,2,4,2,2,3,1,3,4,2,3,2,5,5,5,3,2,5,3,4,3,3,5,4,5,4,5,4,4,4,3,5,1,3,2,4,4,6,6,5,5,6,5,5,4,3,5,4,4,1,4,5,5,5,6,5,3,6,3,3,3,5,1,4,4,4,4,4,4,4,2,4,4,4,4,4,4,6,4,5,4,4,3,3,3,2,6,5,5,3,5,5,1,18,White as they come,Communications,13,3,3,5,1,1
R_3Mnw9AA0Tg7AefY,Default Response Set,Anonymous,,,142.58.41.202,0,20/11/2017 11:48,20/11/2017 12:23,1,1,198,13526,1,0,1,7,7,1,1,5,1,1,1,1,7,1,1,1,1,3,2,1,5,1,1,4,1,1,1,3,2,5,1,4,1,4,5,5,4,1,5,5,1,1,1,3,5,1,4,7,1,3,3,2,7,1,2,3,3,3,7,7,7,7,3,4,5,5,5,4,7,3,3,4,4,7,3,1,4,6,1,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,1,1,1,1,4,3,4,4,5,6,5,1,4,3,2,21,Chinese Vietnamese ,criminology ,1,2,2,2,1,1
R_6FgMbYoJcSl7mSd,Default Response Set,Anonymous,,,142.58.41.232,0,20/11/2017 12:04,20/11/2017 12:44,1,2,199,99048,1,60,1,4,6,3,3,4,3,3,3,2,6,2,3,3,2,5,3,5,3,3,2,4,2,2,3,2,2,3,2,2,2,6,6,6,2,2,2,2,2,3,2,5,4,2,2,4,3,6,4,4,2,1,2,2,2,2,5,6,4,5,5,2,5,4,3,5,4,5,3,2,4,5,3,2,5,3,5,3,2,2,2,2,3,2,4,4,4,4,3,4,2,2,2,3,2,5,3,6,3,2,6,4,4,4,4,5,3,2,2,3,2,2,19,,Health Sciences,7,3,2,3,1,1
R_Yaw23YpKu4RHY9X,Default Response Set,Anonymous,,,142.58.41.202,0,20/11/2017 12:25,20/11/2017 12:40,1,2,200,85944,1,60,1,6,4,4,2,4,4,4,4,2,6,3,2,4,2,5,4,4,4,2,3,4,2,1,4,4,2,4,4,4,1,6,6,6,2,1,4,4,4,4,2,3,4,5,5,4,4,5,4,5,5,1,3,3,3,3,5,7,5,4,6,5,6,5,5,5,4,4,4,4,4,4,4,5,5,5,4,4,3,4,2,1,5,3,5,4,4,5,5,4,4,4,4,4,4,5,5,5,5,4,4,4,4,3,3,4,4,2,1,3,4,2,19,SE Asian,Undecided,5,2,2,2,1,1
R_UT8lZgaZ1bIWCe5,Default Response Set,Anonymous,,,142.58.41.202,0,20/11/2017 12:42,20/11/2017 13:04,1,2,201,90812,1,62,1,5,5,3,1,5,2,6,5,2,6,3,2,2,2,4,4,4,3,5,5,6,4,4,5,2,3,5,2,5,2,2,4,4,3,2,5,5,4,1,2,4,1,2,4,6,2,5,5,6,5,1,4,4,3,4,5,7,7,6,3,7,4,1,2,2,6,5,1,4,4,5,6,5,2,1,2,1,3,3,3,3,4,3,1,1,5,4,2,2,5,5,5,5,5,5,5,3,5,2,4,3,1,4,4,7,7,7,5,7,5,2,20,caucasian,Behavioural Neuroscience,15,6,6,7,2,1
R_5h7Rh2MmjDvwhWN,Default Response Set,Anonymous,,,142.58.41.232,0,20/11/2017 12:45,20/11/2017 13:08,1,2,202,31889,1,85,1,5,6,4,7,6,7,3,4,1,5,4,5,1,1,6,6,6,4,1,4,4,4,1,4,4,4,4,5,5,4,7,5,6,4,2,6,6,6,4,4,3,6,3,5,5,3,6,6,3,4,1,3,3,3,3,4,6,5,5,6,5,5,4,4,4,2,4,2,3,4,5,5,5,6,5,5,5,4,4,4,5,5,2,3,4,3,4,4,4,4,4,4,5,4,7,7,7,3,1,5,3,4,4,4,7,7,7,3,7,5,2,21,Pakistani,Kinesiology,7,2,2,6,1,1
R_vDlwvru5GnuFCgx,Default Response Set,Anonymous,,,142.58.41.232,0,20/11/2017 13:10,20/11/2017 13:51,1,2,203,86342,1,60,1,5,5,3,2,5,3,2,4,2,5,3,5,1,1,6,2,4,3,2,3,4,2,2,3,2,1,4,3,2,1,5,6,5,3,2,3,2,2,2,2,4,2,4,2,3,2,4,4,4,3,1,2,3,4,5,7,4,3,4,5,4,6,5,5,6,4,5,2,3,5,5,5,5,5,5,5,4,2,3,3,4,4,3,5,4,4,3,5,5,2,3,2,2,4,3,3,3,5,7,4,4,4,3,3,3,2,3,2,2,2,2,19,Black ,Biology ,9,2,2,3,3,1
R_3fxAsQvsjsKedXh,Default Response Set,Anonymous,,,142.58.41.232,0,20/11/2017 13:53,20/11/2017 14:20,1,1,204,91465,1,81,1,5,3,4,2,5,4,2,5,2,4,2,3,1,1,5,3,2,4,2,4,4,5,3,5,4,2,4,4,3,1,5,5,5,4,1,5,5,3,5,2,3,4,4,5,5,4,5,5,4,5,1,3,4,4,5,7,4,3,5,7,4,7,3,4,7,4,7,4,6,3,4,6,5,5,5,5,3,2,3,2,2,5,5,4,5,5,4,4,5,3,2,3,2,3,7,6,2,3,4,6,3,4,2,2,5,2,2,3,3,2,2,19,chinese/english/irish,health science,11,2,1,2,1,1
R_sALpzxaHbzJu0HD,Default Response Set,Anonymous,,,142.58.41.232,0,20/11/2017 14:21,20/11/2017 14:49,1,2,205,20846,1,62,1,6,5,6,3,5,2,2,5,2,5,2,2,2,5,7,1,1,5,1,6,6,5,5,4,5,1,6,6,4,3,6,7,6,2,1,5,7,3,5,5,2,6,6,5,6,7,6,2,6,6,1,1,1,5,5,7,7,6,7,5,4,6,3,5,5,5,6,2,4,6,7,5,6,7,6,7,3,4,5,1,1,6,3,5,4,4,3,4,5,2,2,2,3,4,4,7,3,7,3,1,4,4,2,2,6,6,3,1,4,6,2,18,south asian,psychology,7,2,2,4,1,1
R_2OI1cm5jGMjLEl2,Default Response Set,Anonymous,,,142.58.41.232,0,20/11/2017 14:53,20/11/2017 15:20,1,1,206,6099,1,51,1,6,5,5,5,5,5,3,3,3,3,3,3,3,4,5,3,5,4,3,3,5,3,2,5,4,3,5,5,3,3,3,5,5,3,2,6,6,3,3,3,5,5,5,5,5,5,5,3,3,5,1,3,4,4,4,6,7,6,5,6,4,6,4,6,2,6,6,2,3,6,5,5,5,5,5,5,3,2,3,5,2,5,3,5,5,4,5,5,4,5,4,5,5,5,2,6,2,1,1,2,3,3,3,2,6,6,6,6,6,6,1,19,indian,sciences,6,8,8,8,2,1
R_1Ii4MAYNynWFybO,Default Response Set,Anonymous,,,142.58.41.208,0,20/11/2017 14:55,20/11/2017 15:12,1,2,207,48823,1,30,1,5,2,2,5,5,3,5,3,5,3,3,3,3,6,6,6,2,2,2,6,6,6,6,2,2,2,6,5,5,6,6,6,6,2,2,6,3,6,6,2,2,6,6,6,6,6,2,6,6,6,1,4,4,4,4,7,7,7,4,7,7,7,4,4,7,4,7,3,6,4,6,6,5,6,6,6,6,6,7,6,6,6,4,4,5,5,4,5,5,3,4,4,4,4,5,6,6,5,3,7,3,3,2,2,5,3,3,6,6,6,2,19,Chinese ,Economics ,6,4,4,4,2,1
R_1geD2GtGr9fHEyy,Default Response Set,Anonymous,,,142.58.41.232,0,20/11/2017 15:21,20/11/2017 15:44,1,2,208,18917,1,82,1,6,6,2,5,4,5,5,3,2,6,2,4,2,1,6,2,5,2,2,2,5,2,1,2,1,2,4,1,6,1,5,5,6,2,1,5,2,2,2,1,5,1,2,6,6,3,5,3,3,5,1,1,3,2,4,5,6,7,6,6,5,6,5,4,4,6,5,1,4,6,5,6,4,4,4,4,3,1,3,3,1,4,4,4,4,4,5,5,4,4,5,4,5,4,6,7,5,4,2,3,4,4,3,2,3,3,6,3,5,3,2,18,Scandanavian,"Undecided, taking general arts studies",15,2,2,3,1,1
R_OALPruGcJX1z8KR,Default Response Set,Anonymous,,,142.58.41.208,0,20/11/2017 15:22,20/11/2017 15:48,1,1,209,8547,1,91,1,5,6,4,3,5,3,2,5,3,6,3,3,2,2,6,3,4,5,2,3,5,3,3,2,2,3,5,2,4,1,7,7,7,2,1,5,2,3,2,2,6,1,1,5,5,1,4,4,5,5,1,4,4,2,2,5,6,6,5,3,4,4,5,4,5,5,4,2,3,4,5,5,5,5,5,5,3,1,3,3,1,5,3,2,3,3,5,4,3,5,5,5,5,5,6,6,5,2,2,3,4,4,4,4,5,5,4,5,5,3,2,18,White,Criminology,15,8,8,8,4,1
R_25yF4ISTqrWhSUv,Default Response Set,Anonymous,,,142.58.41.232,0,20/11/2017 15:45,20/11/2017 16:22,1,1,210,33085,1,50,1,5,6,5,2,5,2,3,3,2,5,5,6,2,2,6,2,3,5,2,5,5,3,2,3,2,2,2,3,5,2,5,5,4,5,2,6,5,3,3,3,3,5,5,6,5,5,5,5,6,5,1,4,4,4,2,6,7,5,4,3,5,3,6,3,4,5,3,1,4,3,5,5,3,6,3,5,3,2,2,2,1,5,2,3,4,3,3,2,3,4,3,4,5,5,5,5,3,3,3,3,3,3,3,3,5,5,5,5,5,5,1,18,Southeast Asian,Economics,9,3,2,4,1,1
R_1jjtLNc35KGc8VO,Default Response Set,Anonymous,,,142.58.41.208,0,20/11/2017 15:50,20/11/2017 16:11,0,2,211,42882,1,71,1,6,6,3,4,5,3,2,3,3,5,2,4,2,2,6,2,4,2,2,2,4,3,2,4,2,2,4,2,4,2,6,6,5,4,2,5,5,3,4,3,4,2,3,5,4,3,5,4,4,5,1,3,3,4,3,6,6,6,5,5,6,5,4,5,6,4,4,1,1,4,5,6,1,3,3,2,1,2,2,1,1,6,3,4,4,4,4,4,4,2,2,2,2,4,5,5,5,5,5,5,4,4,4,4,4,4,3,2,3,3,2,18,Caucasian ,Criminology,12,,,,,1
R_ZDe2byXJ0j2pA9r,Default Response Set,Anonymous,,,142.58.41.208,0,20/11/2017 16:20,20/11/2017 16:39,1,2,212,92838,1,37,1,4,5,5,2,5,2,3,5,3,4,5,2,4,2,6,3,4,6,3,5,6,3,3,6,2,1,4,5,4,2,6,4,5,3,1,6,5,2,4,2,3,6,3,3,5,4,5,4,4,2,1,2,4,4,4,5,6,3,3,7,4,6,7,5,2,3,5,2,4,4,5,6,5,4,5,5,4,1,5,6,2,5,2,4,4,2,4,5,3,5,2,5,5,4,7,1,6,4,3,7,4,3,3,2,7,5,4,3,6,2,2,18,white,Cognitive Science,6,3,3,1,1,1
R_1ClnYXclEff0hF9,Default Response Set,Anonymous,,,142.58.41.232,0,20/11/2017 16:24,20/11/2017 17:06,1,1,213,30562,1,38,1,5,6,2,2,6,1,2,5,1,5,1,4,2,2,6,5,4,5,3,1,4,2,1,2,1,1,4,2,3,1,6,7,6,2,1,5,5,2,2,2,4,2,2,5,6,2,5,6,6,6,1,1,4,5,5,7,5,5,5,6,6,6,4,5,7,3,6,1,2,6,5,3,5,5,5,5,5,1,4,2,3,4,4,3,5,5,4,4,4,4,3,4,4,5,3,5,3,5,3,4,4,4,3,3,5,5,2,1,4,3,2,19,Caucasian,Health Sciences,12,1,1,1,1,1
R_25sVu2pj3KirizE,Default Response Set,Anonymous,,,142.58.41.208,0,20/11/2017 16:43,20/11/2017 17:19,1,1,214,78069,1,85,1,6,6,2,3,5,5,3,3,2,5,2,3,2,1,4,2,3,4,5,4,5,3,2,1,3,2,3,2,2,1,5,6,6,2,1,5,3,2,1,1,4,3,2,4,4,2,6,4,2,1,1,2,2,4,3,4,2,3,3,4,5,7,6,4,5,2,7,4,5,3,3,5,5,2,7,6,2,2,2,5,1,6,4,4,5,4,4,5,4,2,2,3,2,2,6,4,4,7,2,3,4,4,3,3,1,1,2,1,2,2,2,20,white,Criminology,5,8,8,8,4,1
R_1jP6NGMXll1kIx9,Default Response Set,Anonymous,,,142.58.41.202,0,20/11/2017 16:50,20/11/2017 17:04,1,2,215,86966,1,75,1,6,6,6,2,2,2,7,6,4,6,2,2,1,1,7,4,6,6,5,2,4,1,2,6,2,3,6,2,2,2,5,2,3,2,2,5,6,1,2,2,1,6,6,2,7,7,3,1,2,2,1,3,4,5,4,7,5,7,5,6,2,2,2,6,2,5,4,7,6,1,6,6,6,5,2,5,1,2,5,6,2,5,4,1,4,4,5,5,3,5,5,4,5,5,2,7,6,7,3,1,3,3,3,2,6,6,6,5,6,6,1,19,Caucasian,Criminology,6,8,8,8,4,1
R_3pfk9Ampk17X058,Default Response Set,Anonymous,,,142.58.41.232,0,20/11/2017 17:08,20/11/2017 17:46,1,2,216,40557,1,75,1,5,4,5,3,4,3,4,3,3,5,3,3,3,3,4,3,4,4,3,3,4,2,3,4,2,5,5,4,4,2,5,5,5,3,2,3,4,2,4,2,4,4,3,3,5,4,4,5,3,2,1,4,3,2,3,6,6,5,6,5,4,4,4,4,5,4,4,4,4,4,3,4,4,4,5,4,3,4,3,3,3,4,3,3,4,4,3,4,3,4,4,4,4,4,4,5,4,4,3,4,4,3,3,3,5,5,5,5,5,5,1,20,Chinese,Philosophy,5,8,8,8,4,1
R_O2V7CZhu1XHXshb,Default Response Set,Anonymous,,,142.58.41.208,0,20/11/2017 17:20,20/11/2017 17:50,1,2,217,6908,1,50,1,5,5,3,3,4,6,4,3,4,5,5,3,3,3,3,4,4,3,3,3,4,3,5,4,2,6,4,2,5,4,5,6,5,3,2,5,5,4,5,3,4,3,5,5,5,3,4,5,5,4,1,4,4,4,4,7,7,6,6,6,2,5,6,5,5,5,5,2,5,5,5,5,5,5,5,3,4,3,5,5,3,6,3,4,5,4,5,4,4,4,5,4,4,5,5,5,5,3,4,3,3,3,3,3,6,5,4,3,5,4,1,20,chinese,economics,13,8,8,8,1,1
R_Rkaj8jbCiAu0CAx,Default Response Set,Anonymous,,,142.58.41.202,0,21/11/2017 10:44,21/11/2017 11:33,1,2,218,78053,1,51,1,6,3,4,2,6,1,3,3,4,5,4,2,2,1,7,2,2,4,2,6,6,5,2,7,5,1,6,5,7,3,6,6,7,2,1,7,6,6,4,5,6,7,3,6,6,5,4,5,7,7,1,2,4,4,5,7,7,7,4,3,6,2,4,3,7,7,2,1,1,4,6,6,6,6,5,4,3,4,4,7,4,6,2,5,4,3,4,5,5,3,3,5,4,5,4,7,5,4,2,7,4,4,4,3,7,7,7,7,6,6,2,18,filipino,psychology,8,8,8,8,1,1
R_2xFWtji0FZNWTN0,Default Response Set,Anonymous,,,142.58.41.232,0,21/11/2017 11:30,21/11/2017 11:48,1,2,219,81234,1,75,1,4,5,3,3,6,2,4,4,2,6,2,4,2,1,5,4,2,1,1,2,5,1,1,2,2,3,4,2,3,1,6,6,6,4,2,5,5,4,4,1,4,4,4,5,5,5,6,3,5,7,1,3,5,3,4,7,6,5,4,5,6,2,5,4,4,5,4,4,2,6,6,6,6,7,6,7,5,1,6,5,1,3,5,4,4,2,4,4,3,2,2,2,2,4,4,6,6,6,4,4,4,4,4,4,4,5,4,4,5,5,2,21,Asian,Psychology,12,9,3,8,1,1
R_1cY2xR7bIbnQ1lZ,Default Response Set,Anonymous,,,142.58.41.232,0,21/11/2017 11:50,21/11/2017 12:24,1,1,220,32311,1,51,1,4,1,6,3,5,6,3,5,3,5,5,3,3,3,6,6,3,5,3,5,5,5,3,5,3,5,6,4,7,3,4,4,5,4,4,6,5,5,1,1,1,6,7,6,6,7,1,1,1,6,1,4,2,5,5,7,7,7,7,7,7,2,2,7,5,7,5,1,7,5,5,4,4,2,4,2,4,4,3,3,1,3,4,2,5,3,3,3,5,2,4,4,3,3,5,4,6,4,5,7,3,3,3,3,7,7,6,5,7,5,1,19,canadian,cmns,,9,9,9,4,1
R_Oriw7qEr1jQ4AtX,Default Response Set,Anonymous,,,142.58.41.232,0,21/11/2017 12:25,21/11/2017 13:07,1,1,221,8618,1,30,1,5,4,1,6,4,3,4,4,3,6,1,3,4,2,3,3,5,1,3,1,3,3,1,3,2,3,4,2,4,3,5,4,5,4,3,4,5,4,2,3,4,4,3,3,5,4,5,4,3,5,1,3,3,4,4,6,6,5,5,5,6,7,4,5,4,6,5,2,3,3,5,4,3,5,4,5,4,3,4,5,2,5,4,2,4,2,4,4,3,3,4,4,4,4,6,7,2,6,4,3,4,4,3,3,6,5,4,3,6,4,2,18,chinese,BPK,7,8,8,8,1,1
R_2gzBCHg15of8vmh,Default Response Set,Anonymous,,,142.58.41.202,0,21/11/2017 12:56,21/11/2017 13:23,1,1,222,54550,1,50,1,6,7,5,1,5,1,3,4,3,5,4,3,2,1,6,4,4,2,2,4,5,3,3,5,2,2,3,5,5,2,5,5,3,3,3,5,5,3,5,3,3,5,4,5,6,6,5,4,5,5,1,4,4,4,4,6,6,6,6,5,6,6,4,5,5,5,5,2,6,5,6,3,3,5,3,6,5,2,4,3,1,5,2,3,4,4,4,3,3,5,4,4,5,3,4,7,4,7,2,4,3,3,2,2,6,5,5,3,6,5,1,19,Caucasian,Engineering Science,6,2,2,2,1,1
R_20UpdMpCvckNUVB,Default Response Set,Anonymous,,,142.58.41.232,0,21/11/2017 13:08,21/11/2017 13:58,1,2,223,4702,1,90,1,6,6,2,3,3,5,3,2,2,5,2,3,3,2,5,4,4,3,3,3,3,2,2,3,2,3,3,3,7,2,3,3,5,5,3,5,6,4,3,4,3,7,4,5,5,5,4,4,4,4,1,4,3,3,3,7,7,5,5,4,6,4,4,5,5,6,4,1,5,5,4,4,5,3,4,5,2,3,5,5,2,5,3,3,3,3,5,4,4,5,5,5,5,5,4,7,4,5,3,4,3,3,3,2,5,5,5,3,6,5,1,25,caucasian,engineering,12,4,4,4,1,1
R_spqvlCKUYVGLWP7,Default Response Set,Anonymous,,,142.58.41.232,0,21/11/2017 14:00,21/11/2017 14:22,1,2,224,61422,1,50,1,6,1,1,5,5,2,5,1,3,5,2,4,2,4,2,2,4,2,1,3,4,2,2,6,1,6,4,3,6,3,6,6,6,5,1,6,6,4,3,4,3,7,7,5,5,7,6,6,3,5,1,5,5,4,4,7,7,6,5,5,5,5,6,3,4,7,4,1,3,3,5,3,6,3,5,2,2,2,2,2,1,2,2,3,4,4,5,4,3,4,4,5,5,5,5,5,5,4,5,5,4,4,4,4,7,7,7,5,6,6,2,21,Asian,Psychology,1,4,3,4,4,1
R_1exHKFBP26dnQEc,Default Response Set,Anonymous,,,142.58.41.232,0,21/11/2017 14:23,21/11/2017 15:00,1,1,225,87673,1,70,1,5,6,5,2,4,2,5,5,3,5,4,3,4,3,5,4,3,4,3,5,4,4,5,4,4,2,5,4,3,3,5,5,4,3,2,5,4,4,4,4,4,3,4,5,3,3,5,3,3,5,1,4,3,3,4,6,4,3,5,5,3,5,3,4,5,3,2,1,4,3,5,6,6,5,3,5,5,3,4,5,2,5,2,3,4,4,3,4,4,3,4,3,4,3,4,5,3,5,2,4,3,4,3,3,6,5,5,3,5,4,1,20,Chinese,Earth Science,8,5,4,5,2,1
R_1Lu4wLW6WiSyb5I,Default Response Set,Anonymous,,,142.58.41.202,0,21/11/2017 14:51,21/11/2017 15:12,1,2,226,80328,1,20,1,5,2,4,6,5,6,4,4,6,3,5,6,3,5,3,4,3,4,6,4,6,4,5,7,3,6,2,5,5,5,3,5,3,5,5,6,6,4,5,4,1,6,7,6,5,6,3,5,3,6,1,4,4,2,2,5,7,6,4,6,3,6,4,4,6,4,2,1,5,2,7,6,5,5,5,5,3,3,3,7,5,6,2,2,4,5,4,4,1,5,5,3,5,4,6,6,6,7,4,6,3,3,2,3,5,5,7,3,6,6,1,21,Caucasian ,molecular biology and biochemestry,4,6,6,6,2,1
R_3OihBQor9daqbzs,Default Response Set,Anonymous,,,142.58.41.232,0,21/11/2017 15:01,21/11/2017 15:15,1,2,227,25482,1,85,1,6,6,3,2,5,3,4,5,1,6,3,4,5,2,5,3,5,3,1,3,6,3,1,4,1,3,5,2,5,2,6,6,6,3,1,5,6,5,4,5,2,7,7,6,6,7,5,5,2,5,1,3,5,3,4,6,7,6,7,5,3,5,1,4,3,6,6,4,5,5,5,5,6,5,4,6,3,4,5,7,1,5,4,4,3,2,4,4,3,4,5,5,5,5,4,6,2,7,1,4,4,3,4,3,6,5,6,3,7,4,1,19,Japanese and Dutch,Criminology ,11,2,3,4,1,1
R_3mn02e2oscYc6hg,Default Response Set,Anonymous,,,142.58.41.202,0,21/11/2017 15:13,21/11/2017 15:44,1,2,228,22637,1,75,1,6,5,3,3,5,6,4,3,3,5,3,5,2,2,5,3,2,4,5,3,5,2,2,3,2,3,4,5,5,3,6,5,6,3,1,6,6,5,3,2,3,3,2,5,6,4,5,3,4,6,1,2,4,4,4,6,7,4,6,5,2,6,4,3,6,5,5,2,5,4,5,5,6,5,2,5,1,3,5,3,2,6,3,4,3,4,5,3,4,5,3,4,5,4,2,5,4,3,2,4,4,3,4,3,5,3,6,2,5,5,2,18,Caucasian ,Education ,1,2,2,3,1,1
R_1kL9UigV5daVinP,Default Response Set,Anonymous,,,142.58.41.232,0,21/11/2017 15:17,21/11/2017 15:48,1,1,229,72300,1,23,1,3,3,6,2,4,3,3,5,2,4,4,4,2,4,6,4,4,5,4,5,5,1,1,1,1,7,6,4,5,3,5,5,6,2,1,5,2,1,1,1,6,1,7,3,3,4,7,7,7,4,1,3,4,4,4,5,6,6,3,6,6,6,4,4,3,5,6,2,4,4,6,5,6,1,4,3,4,1,6,3,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,6,5,4,4,7,4,4,4,4,5,5,3,3,3,4,2,20,chinese,business,9,8,8,8,1,1
R_2sbzZoscUZ0ooTT,Default Response Set,Anonymous,,,142.58.41.202,0,21/11/2017 15:46,21/11/2017 16:26,1,1,230,75551,1,25,1,6,6,5,2,4,6,4,7,2,6,3,6,1,2,6,4,4,5,3,5,6,3,2,3,1,2,2,3,6,2,7,6,6,2,1,5,3,3,2,2,2,5,5,5,6,5,3,3,2,4,1,4,4,5,4,7,6,6,4,7,6,5,6,3,5,5,6,1,6,7,6,3,1,7,7,6,5,3,1,1,1,7,5,4,5,5,5,5,3,4,3,4,2,5,6,5,4,4,6,5,4,4,4,4,5,5,3,2,3,2,1,19,fijian,criminology,10,3,1,2,1,1
R_2dg6a3u2xj8hIeO,Default Response Set,Anonymous,,,142.58.41.232,0,21/11/2017 15:49,21/11/2017 16:29,1,1,231,315,1,85,1,5,6,2,2,5,3,3,2,4,5,2,4,4,2,3,2,5,2,3,3,4,1,2,3,4,3,5,2,5,3,3,4,5,4,2,2,5,2,5,2,3,5,7,4,6,7,2,5,3,6,1,4,4,4,4,7,7,4,4,5,4,5,3,4,3,5,3,1,2,4,5,6,3,2,2,2,1,4,4,2,1,7,2,3,4,4,4,3,4,5,2,5,4,4,5,4,4,4,3,4,3,3,2,2,5,6,7,5,7,5,1,20,Chinese,Criminology,14,4,3,5,2,1
R_2uicyoK57MICGo9,Default Response Set,Anonymous,,,142.58.41.202,0,21/11/2017 16:27,21/11/2017 16:43,1,2,232,65861,1,50,1,5,4,2,3,5,4,4,2,2,3,3,4,4,2,6,5,4,2,4,3,4,3,2,3,4,3,4,4,3,2,4,4,5,3,2,4,5,4,4,3,4,4,4,5,4,4,5,5,4,3,1,4,4,3,4,6,6,5,4,4,5,5,5,4,6,6,3,3,4,6,6,4,3,4,5,5,2,3,3,3,3,6,5,5,4,5,4,4,4,5,4,4,4,4,2,6,4,4,3,4,4,3,2,2,6,4,3,3,5,2,2,18,Canadian,Criminology,,4,3,5,2,1
